sequence_id,view_id,amass_npz,subject_range,subject_lateral,radar_height,native_frames,mocap_rate_hz,duration_s,estimated_windows
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_17_stageii.npz,4.0,0.0,1.0,517,120.0,4.3,7
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_18_stageii.npz,4.0,0.0,1.0,1545,120.0,12.866666666666667,24
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_19_stageii.npz,4.0,0.0,1.0,865,120.0,7.2,13
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_1_stageii.npz,4.0,0.0,1.0,557,120.0,4.633333333333334,8
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_20_stageii.npz,4.0,0.0,1.0,661,120.0,5.5,10
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_21_stageii.npz,4.0,0.0,1.0,1349,120.0,11.233333333333333,21
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_2_stageii.npz,4.0,0.0,1.0,721,120.0,6.0,11
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_3_stageii.npz,4.0,0.0,1.0,1329,120.0,11.066666666666666,21
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_4_stageii.npz,4.0,0.0,1.0,569,120.0,4.733333333333333,8
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_5_stageii.npz,4.0,0.0,1.0,477,120.0,3.966666666666667,6
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_6_stageii.npz,4.0,0.0,1.0,361,120.0,3.0,5
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_7_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_8_stageii.npz,4.0,0.0,1.0,469,120.0,3.9,6
view0__BMLmovi__Subject_67_F_MoSh__Subject_67_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_67_F_MoSh/Subject_67_F_9_stageii.npz,4.0,0.0,1.0,489,120.0,4.066666666666666,7
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_10_stageii.npz,4.0,0.0,1.0,341,120.0,2.8333333333333335,4
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_11_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_12_stageii.npz,4.0,0.0,1.0,509,120.0,4.233333333333333,7
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_13_stageii.npz,4.0,0.0,1.0,337,120.0,2.8,4
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_14_stageii.npz,4.0,0.0,1.0,329,120.0,2.7333333333333334,4
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_15_stageii.npz,4.0,0.0,1.0,465,120.0,3.8666666666666667,6
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_16_stageii.npz,4.0,0.0,1.0,1057,120.0,8.8,16
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_17_stageii.npz,4.0,0.0,1.0,893,120.0,7.433333333333334,13
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_18_stageii.npz,4.0,0.0,1.0,785,120.0,6.533333333333333,12
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_19_stageii.npz,4.0,0.0,1.0,441,120.0,3.6666666666666665,6
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_1_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_20_stageii.npz,4.0,0.0,1.0,453,120.0,3.7666666666666666,6
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_21_stageii.npz,4.0,0.0,1.0,949,120.0,7.9,14
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_2_stageii.npz,4.0,0.0,1.0,461,120.0,3.8333333333333335,6
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_3_stageii.npz,4.0,0.0,1.0,1129,120.0,9.4,17
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_4_stageii.npz,4.0,0.0,1.0,481,120.0,4.0,7
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_5_stageii.npz,4.0,0.0,1.0,1249,120.0,10.4,19
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_6_stageii.npz,4.0,0.0,1.0,549,120.0,4.566666666666666,8
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_7_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_8_stageii.npz,4.0,0.0,1.0,481,120.0,4.0,7
view0__BMLmovi__Subject_68_F_MoSh__Subject_68_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_68_F_MoSh/Subject_68_F_9_stageii.npz,4.0,0.0,1.0,449,120.0,3.7333333333333334,6
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_10_stageii.npz,4.0,0.0,1.0,437,120.0,3.6333333333333333,6
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_11_stageii.npz,4.0,0.0,1.0,621,120.0,5.166666666666667,9
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_12_stageii.npz,4.0,0.0,1.0,445,120.0,3.7,6
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_13_stageii.npz,4.0,0.0,1.0,493,120.0,4.1,7
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_14_stageii.npz,4.0,0.0,1.0,1097,120.0,9.133333333333333,17
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_15_stageii.npz,4.0,0.0,1.0,385,120.0,3.2,5
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_16_stageii.npz,4.0,0.0,1.0,609,120.0,5.066666666666666,9
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_17_stageii.npz,4.0,0.0,1.0,589,120.0,4.9,8
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_18_stageii.npz,4.0,0.0,1.0,973,120.0,8.1,15
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_19_stageii.npz,4.0,0.0,1.0,593,120.0,4.933333333333334,8
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_1_stageii.npz,4.0,0.0,1.0,1733,120.0,14.433333333333334,27
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_20_stageii.npz,4.0,0.0,1.0,1609,120.0,13.4,25
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_21_stageii.npz,4.0,0.0,1.0,781,120.0,6.5,12
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_2_stageii.npz,4.0,0.0,1.0,425,120.0,3.533333333333333,6
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_3_stageii.npz,4.0,0.0,1.0,385,120.0,3.2,5
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_4_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_5_stageii.npz,4.0,0.0,1.0,501,120.0,4.166666666666667,7
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_6_stageii.npz,4.0,0.0,1.0,1253,120.0,10.433333333333334,19
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_7_stageii.npz,4.0,0.0,1.0,541,120.0,4.5,8
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_8_stageii.npz,4.0,0.0,1.0,1053,120.0,8.766666666666667,16
view0__BMLmovi__Subject_69_F_MoSh__Subject_69_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_69_F_MoSh/Subject_69_F_9_stageii.npz,4.0,0.0,1.0,665,120.0,5.533333333333333,10
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_10_stageii.npz,4.0,0.0,1.0,241,120.0,2.0,3
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_11_stageii.npz,4.0,0.0,1.0,541,120.0,4.5,8
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_12_stageii.npz,4.0,0.0,1.0,269,120.0,2.2333333333333334,3
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_13_stageii.npz,4.0,0.0,1.0,357,120.0,2.966666666666667,4
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_14_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_15_stageii.npz,4.0,0.0,1.0,513,120.0,4.266666666666667,7
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_16_stageii.npz,4.0,0.0,1.0,257,120.0,2.1333333333333333,3
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_17_stageii.npz,4.0,0.0,1.0,793,120.0,6.6,12
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_18_stageii.npz,4.0,0.0,1.0,361,120.0,3.0,5
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_19_stageii.npz,4.0,0.0,1.0,829,120.0,6.9,12
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_1_stageii.npz,4.0,0.0,1.0,529,120.0,4.4,7
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_20_stageii.npz,4.0,0.0,1.0,561,120.0,4.666666666666667,8
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_21_stageii.npz,4.0,0.0,1.0,989,120.0,8.233333333333333,15
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_2_stageii.npz,4.0,0.0,1.0,285,120.0,2.3666666666666667,3
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_3_stageii.npz,4.0,0.0,1.0,1529,120.0,12.733333333333333,24
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_4_stageii.npz,4.0,0.0,1.0,465,120.0,3.8666666666666667,6
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_5_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_6_stageii.npz,4.0,0.0,1.0,325,120.0,2.7,4
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_7_stageii.npz,4.0,0.0,1.0,533,120.0,4.433333333333334,7
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_8_stageii.npz,4.0,0.0,1.0,325,120.0,2.7,4
view0__BMLmovi__Subject_6_F_MoSh__Subject_6_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_6_F_MoSh/Subject_6_F_9_stageii.npz,4.0,0.0,1.0,233,120.0,1.9333333333333333,2
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_10_stageii.npz,4.0,0.0,1.0,425,120.0,3.533333333333333,6
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_11_stageii.npz,4.0,0.0,1.0,345,120.0,2.8666666666666667,4
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_12_stageii.npz,4.0,0.0,1.0,533,120.0,4.433333333333334,7
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_13_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_14_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_15_stageii.npz,4.0,0.0,1.0,633,120.0,5.266666666666667,9
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_16_stageii.npz,4.0,0.0,1.0,469,120.0,3.9,6
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_17_stageii.npz,4.0,0.0,1.0,369,120.0,3.066666666666667,5
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_18_stageii.npz,4.0,0.0,1.0,445,120.0,3.7,6
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_19_stageii.npz,4.0,0.0,1.0,305,120.0,2.533333333333333,4
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_1_stageii.npz,4.0,0.0,1.0,821,120.0,6.833333333333333,12
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_20_stageii.npz,4.0,0.0,1.0,1373,120.0,11.433333333333334,21
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_21_stageii.npz,4.0,0.0,1.0,853,120.0,7.1,13
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_2_stageii.npz,4.0,0.0,1.0,509,120.0,4.233333333333333,7
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_3_stageii.npz,4.0,0.0,1.0,449,120.0,3.7333333333333334,6
view0__BMLmovi__Subject_70_F_MoSh__Subject_70_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_70_F_MoSh/Subject_70_F_4_stageii.npz,4.0,0.0,1.0,1041,120.0,8.666666666666666,16
